temporada,id_partido,fecha,fecha_partido,nombre_equipo_local,nombre_equipo_visitante,goles_equipo_local,goles_equipo_visitante,puntos_acumulados_local,wins_last10_local,draws_last10_local,losses_last10_local,goles_favor_last10_local,goles_contra_last10_local,current_win_streak_local,current_loss_streak_local,puntos_ultimos5_local,goles_favor_ultimos5_local,goles_contra_ultimos5_local,prom_goles_favor_ultimos5_local,prom_goles_contra_ultimos5_local,clean_sheets_last10_local,btts_last10_local,over25_last10_local,clean_sheets_last5_local,btts_last5_local,over25_last5_local,home_win_rate_local,away_win_rate_local,puntos_acumulados_visitante,wins_last10_visitante,draws_last10_visitante,losses_last10_visitante,goles_favor_last10_visitante,goles_contra_last10_visitante,current_win_streak_visitante,current_loss_streak_visitante,puntos_ultimos5_visitante,goles_favor_ultimos5_visitante,goles_contra_ultimos5_visitante,prom_goles_favor_ultimos5_visitante,prom_goles_contra_ultimos5_visitante,clean_sheets_last10_visitante,btts_last10_visitante,over25_last10_visitante,clean_sheets_last5_visitante,btts_last5_visitante,over25_last5_visitante,home_win_rate_visitante,away_win_rate_visitante,head2head_local_wins,head2head_local_draws,head2head_local_losses,head2head_visitante_wins,head2head_visitante_draws,head2head_visitante_losses,puntos_balance,goles_balance,posicion_tabla_local,posicion_tabla_visitante,diff_posicion_tabla,dias_descanso_local,dias_descanso_visitante,diff_dias_descanso,elo_rating_local,elo_rating_visitante,diff_elo_rating,valor_mercado_local,valor_mercado_visitante,jugadores_lesionados_local,jugadores_lesionados_visitante,titulares_sancionados_local,titulares_sancionados_visitante
2024,1252166,6,20/09/2024,Rouen,Chateauroux,4,0,3,0,3,2,6,9,0,0,3,6,9,1.2,1.8,0,4,3,0,4,3,0.0,0.0,6,2,0,3,7,8,0,2,6,7,8,1.4,1.6,1,2,2,1,2,2,0.67,0.0,2,2,0,0,2,2,-3,-2,2,8,-6,6,7,-1,1521,1507,14,51000000,57000000,2,2,1,1
2024,1252160,6,20/09/2024,Gobelins,Boulogne,0,1,3,0,3,2,3,7,0,1,3,3,7,0.6,1.4,0,3,0,0,3,0,0.0,0.0,10,3,1,0,7,3,1,0,10,7,3,1.75,0.75,2,2,1,2,2,1,1.0,0.5,0,1,1,1,1,0,-7,-8,19,20,-1,7,7,0,1538,1599,-61,58000000,59000000,1,0,0,1
2024,1252162,6,20/09/2024,Aubagne,Sochaux,0,1,8,2,2,1,6,5,0,1,8,6,5,1.2,1.0,2,2,2,2,2,2,0.5,0.33,4,1,1,2,5,5,1,0,4,5,5,1.25,1.25,1,2,1,1,2,1,0.33,0.0,0,1,1,1,1,0,4,1,11,16,-5,7,7,0,1530,1515,15,50000000,55000000,0,1,0,1
2024,1252168,7,26/09/2024,Versailles,Valenciennes,1,1,6,1,3,2,6,8,1,0,6,6,7,1.2,1.4,2,3,2,2,3,2,0.33,0.0,11,3,2,0,10,5,3,0,11,10,5,2.0,1.0,2,3,2,2,3,2,0.75,0.0,0,2,0,0,2,0,-5,-7,12,6,6,6,6,0,1531,1505,26,51000000,55000000,2,0,1,1
2024,1252171,7,27/09/2024,Dijon,Aubagne,1,0,7,2,1,2,4,3,0,2,7,4,3,0.8,0.6,3,1,1,3,1,1,0.5,0.33,8,2,2,2,6,6,0,1,8,6,5,1.2,1.0,2,2,2,2,2,2,0.33,0.33,2,1,0,0,1,2,-1,1,10,11,-1,7,7,0,1589,1530,59,59000000,50000000,2,0,1,0
2024,1252170,7,27/09/2024,Sochaux,Orleans,0,0,7,2,1,2,6,5,1,0,7,6,5,1.2,1.0,2,2,1,2,2,1,0.33,0.5,10,3,1,1,10,6,2,0,10,10,6,2.0,1.2,1,4,3,1,4,3,0.0,1.0,2,6,6,6,6,2,-3,-3,16,4,12,7,7,0,1515,1503,12,55000000,53000000,1,1,1,1
2024,1252173,7,27/09/2024,Bourg-en-bresse 01,Gobelins,0,3,8,2,2,1,4,4,1,0,8,4,4,0.8,0.8,2,2,1,2,2,1,0.0,0.5,3,0,3,3,3,8,0,1,3,3,7,0.6,1.4,0,3,0,0,3,0,0.0,0.0,0,1,3,3,1,0,5,5,11,19,-8,7,7,0,1530,1538,-8,50000000,58000000,1,1,0,0
2024,1252174,7,27/09/2024,Quevilly,Le Mans,1,2,4,1,1,3,5,9,0,1,4,5,9,1.0,1.8,1,2,2,1,2,2,0.5,0.0,5,1,2,3,4,6,0,1,5,3,4,0.6,0.8,3,2,2,3,1,1,0.0,0.33,2,5,3,3,5,2,-1,-2,12,19,-7,14,7,7,1531,1598,-67,51000000,58000000,2,2,1,0
2024,1252172,7,27/09/2024,Boulogne,Nancy,1,1,13,4,1,0,8,3,1,0,13,8,3,1.6,0.6,3,2,1,3,2,1,1.0,0.67,11,3,2,1,10,5,0,0,11,10,4,2.0,0.8,3,2,3,3,2,3,0.67,0.33,0,2,0,0,2,0,2,0,20,3,17,7,7,0,1599,1502,97,59000000,52000000,0,0,1,0
2024,1252167,7,27/09/2024,Concarneau,Rouen,1,1,11,3,2,1,9,8,1,0,10,6,5,1.2,1.0,3,2,3,3,1,2,0.67,0.33,6,1,3,2,10,9,0,0,3,6,9,1.2,1.8,1,4,4,0,4,3,0.25,0.0,0,2,0,0,2,0,5,0,1,2,-1,7,7,0,1500,1521,-21,50000000,51000000,1,2,0,1
2024,1252169,7,27/09/2024,Villefranche,Nimes,0,0,3,0,3,2,2,5,0,0,3,2,5,0.4,1.0,1,2,0,1,2,0,0.0,0.0,7,2,1,3,5,7,0,1,4,4,7,0.8,1.4,2,2,2,1,2,2,0.5,0.0,0,4,0,0,4,0,-4,-1,3,13,-10,7,7,0,1502,1592,-90,52000000,52000000,0,2,0,0
2024,1252181,8,04/10/2024,Nimes,Sochaux,1,1,8,2,2,3,5,7,0,1,4,4,7,0.8,1.4,3,2,2,1,2,2,0.5,0.0,8,2,2,2,6,5,1,0,7,6,5,1.2,1.0,3,2,1,2,2,1,0.25,0.5,4,4,8,8,4,4,0,-3,13,16,-3,7,7,0,1592,1515,77,52000000,55000000,2,1,0,1
2024,1252178,8,04/10/2024,Nancy,Bourg-en-bresse 01,1,0,12,3,3,1,11,6,0,0,11,10,4,2.0,0.8,3,3,3,3,2,3,0.67,0.25,8,2,2,2,4,7,1,0,8,4,4,0.8,0.8,2,2,2,2,2,1,0.0,0.5,3,2,4,4,2,3,4,8,3,11,-8,7,7,0,1502,1530,-28,52000000,50000000,0,1,0,0
2024,1252180,8,04/10/2024,Orleans,Dijon,1,1,11,3,2,1,10,6,2,0,10,10,6,2.0,1.2,2,4,3,1,4,3,0.0,0.75,10,3,1,2,5,3,0,2,7,4,3,0.8,0.6,4,1,1,3,1,1,0.67,0.33,0,2,4,4,2,0,1,2,4,10,-6,7,7,0,1503,1589,-86,53000000,59000000,1,2,1,1
2024,1252182,8,04/10/2024,Valenciennes,Villefranche,2,2,12,3,3,0,11,6,3,0,11,10,5,2.0,1.0,2,4,2,2,3,2,0.75,0.0,4,0,4,2,2,5,0,0,3,2,5,0.4,1.0,2,2,0,1,2,0,0.0,0.0,1,2,0,0,2,1,8,8,6,3,3,8,7,1,1505,1502,3,55000000,52000000,0,0,1,0
2024,1252184,8,04/10/2024,Concarneau,Chateauroux,3,1,12,3,3,1,10,9,1,0,10,6,5,1.2,1.0,3,3,3,3,1,2,0.5,0.33,6,2,0,4,7,12,0,2,6,7,8,1.4,1.6,1,2,3,1,2,2,0.67,0.0,3,3,2,2,3,3,6,6,1,8,-7,7,14,-7,1500,1507,-7,50000000,57000000,1,2,0,1
2024,1252177,8,04/10/2024,Gobelins,Quevilly,0,1,6,1,3,3,6,8,0,1,3,3,7,0.6,1.4,1,3,1,0,3,0,0.0,0.25,4,1,1,4,6,11,0,1,4,5,9,1.0,1.8,1,3,3,1,2,2,0.33,0.0,0,1,1,1,1,0,2,3,19,12,7,7,7,0,1538,1531,7,58000000,51000000,1,2,0,1
2024,1252179,8,04/10/2024,Aubagne,Boulogne,3,0,8,2,2,3,6,7,0,1,8,6,5,1.2,1.0,2,2,2,2,2,2,0.33,0.25,14,4,2,0,9,4,1,0,13,8,3,1.6,0.6,3,3,1,3,2,1,0.67,0.67,1,1,0,0,1,1,-6,-6,11,20,-9,7,7,0,1530,1599,-69,50000000,59000000,0,0,0,1
